시점,학생수,지역별,사설학원수,사교육참여율,수술인원
2014.11,92.350,강원,2196,61.983,47118
2014.11,107.703,경기,19767,72.383,329802
2014.11,101.812,경남,5935,66.933,109276
2014.11,93.083,경북,3563,64.500,87144
2014.11,106.337,광주,3529,68.783,41680
2014.11,102.760,대구,3641,71.133,68442
2014.11,104.193,대전,2189,70.250,39672
2014.11,100.833,부산,4668,67.467,119494
2014.11,104.547,서울,13936,74.317,255796
2014.11,82.447,세종,158,67.467,5560
2014.11,105.170,울산,2458,69.267,34185
2014.11,103.630,인천,3202,65.900,83054
2014.11,87.408,전남,2756,59.417,70837
2014.11,93.428,전북,3977,60.400,63565
2014.11,107.375,제주,1005,64.050,17302
2014.11,98.997,충남,2754,61.183,68776
2014.11,96.490,충북,2340,61.450,50630
2014.12,92.175,강원,2191,62.092,47112
2014.12,107.557,경기,19937,72.342,329795
2014.12,101.656,경남,5940,66.917,109368
2014.12,92.877,경북,3535,64.500,87199
2014.12,106.163,광주,3532,68.792,41647
2014.12,102.435,대구,3640,71.217,68422
2014.12,103.982,대전,2200,70.225,39585
2014.12,100.662,부산,4682,67.633,119362
2014.12,104.273,서울,13962,74.308,255370
2014.12,82.293,세종,163,67.583,5657
2014.12,104.915,울산,2468,69.433,34198
2014.12,103.390,인천,3206,65.900,83078
2014.12,87.189,전남,2747,59.508,70796
2014.12,93.294,전북,3976,60.500,63529
2014.12,107.267,제주,1005,64.125,17351
2014.12,98.928,충남,2756,61.192,68829
2014.12,96.225,충북,2339,61.525,50565
2015.01,92.000,강원,2185,62.200,47107
2015.01,107.410,경기,20106,72.300,329788
2015.01,101.500,경남,5945,66.900,109460
2015.01,92.670,경북,3507,64.500,87253
2015.01,105.990,광주,3535,68.800,41614
2015.01,102.110,대구,3639,71.300,68402
2015.01,103.770,대전,2210,70.200,39498
2015.01,100.490,부산,4696,67.800,119230
2015.01,104.000,서울,13989,74.300,254944
2015.01,82.140,세종,169,67.700,5754
2015.01,104.660,울산,2479,69.600,34212
2015.01,103.150,인천,3209,65.900,83102
2015.01,86.970,전남,2737,59.600,70754
2015.01,93.160,전북,3975,60.600,63493
2015.01,107.160,제주,1006,64.200,17400
2015.01,98.860,충남,2758,61.200,68882
2015.01,95.960,충북,2338,61.600,50499
2015.02,91.802,강원,2185,62.133,47243
2015.02,107.127,경기,20053,72.233,331057
2015.02,101.323,경남,5942,66.758,109526
2015.02,92.489,경북,3512,64.458,87418
2015.02,105.676,광주,3535,68.467,41579
2015.02,101.922,대구,3648,71.100,68506
2015.02,103.544,대전,2212,70.083,39614
2015.02,100.368,부산,4697,67.967,119458
2015.02,103.728,서울,13988,74.250,255351
2015.02,82.507,세종,176,67.825,5833
2015.02,104.503,울산,2484,69.475,34275
2015.02,102.904,인천,3224,65.817,83258
2015.02,86.810,전남,2730,59.208,70877
2015.02,93.029,전북,3980,60.625,63652
2015.02,107.025,제주,1005,64.233,17517
2015.02,98.558,충남,2760,61.000,69095
2015.02,95.730,충북,2336,61.508,50579
2015.03,91.605,강원,2185,62.067,47379
2015.03,106.845,경기,19999,72.167,332326
2015.03,101.147,경남,5939,66.617,109592
2015.03,92.308,경북,3517,64.417,87584
2015.03,105.362,광주,3535,68.133,41544
2015.03,101.735,대구,3656,70.900,68610
2015.03,103.318,대전,2214,69.967,39730
2015.03,100.247,부산,4698,68.133,119687
2015.03,103.457,서울,13986,74.200,255758
2015.03,82.873,세종,184,67.950,5912
2015.03,104.347,울산,2490,69.350,34338
2015.03,102.658,인천,3240,65.733,83414
2015.03,86.650,전남,2723,58.817,71000
2015.03,92.898,전북,3986,60.650,63811
2015.03,106.890,제주,1004,64.267,17634
2015.03,98.257,충남,2762,60.800,69308
2015.03,95.500,충북,2335,61.417,50658
2015.04,91.407,강원,2186,62.000,47516
2015.04,106.562,경기,19946,72.100,333594
2015.04,100.970,경남,5936,66.475,109658
2015.04,92.127,경북,3522,64.375,87750
2015.04,105.047,광주,3535,67.800,41510
2015.04,101.547,대구,3665,70.700,68714
2015.04,103.093,대전,2216,69.850,39846
2015.04,100.125,부산,4699,68.300,119915
2015.04,103.185,서울,13985,74.150,256165
2015.04,83.240,세종,191,68.075,5990
2015.04,104.190,울산,2495,69.225,34400
2015.04,102.413,인천,3256,65.650,83570
2015.04,86.490,전남,2716,58.425,71124
2015.04,92.767,전북,3991,60.675,63970
2015.04,106.755,제주,1004,64.300,17752
2015.04,97.955,충남,2764,60.600,69521
2015.04,95.270,충북,2334,61.325,50738
2015.05,91.210,강원,2186,61.933,47652
2015.05,106.280,경기,19892,72.033,334863
2015.05,100.793,경남,5932,66.333,109724
2015.05,91.947,경북,3527,64.333,87915
2015.05,104.733,광주,3535,67.467,41475
2015.05,101.360,대구,3674,70.500,68818
2015.05,102.867,대전,2218,69.733,39963
2015.05,100.003,부산,4700,68.467,120143
2015.05,102.913,서울,13984,74.100,256572
2015.05,83.607,세종,198,68.200,6069
2015.05,104.033,울산,2500,69.100,34463
2015.05,102.167,인천,3271,65.567,83726
2015.05,86.330,전남,2709,58.033,71247
2015.05,92.637,전북,3997,60.700,64128
2015.05,106.620,제주,1003,64.333,17869
2015.05,97.653,충남,2766,60.400,69734
2015.05,95.040,충북,2332,61.233,50818
2015.06,91.013,강원,2186,61.867,47788
2015.06,105.998,경기,19839,71.967,336132
2015.06,100.617,경남,5929,66.192,109790
2015.06,91.766,경북,3532,64.292,88080
2015.06,104.419,광주,3535,67.133,41440
2015.06,101.172,대구,3683,70.300,68922
2015.06,102.641,대전,2220,69.617,40079
2015.06,99.882,부산,4701,68.633,120372
2015.06,102.642,서울,13983,74.050,256979
2015.06,83.973,세종,206,68.325,6148
2015.06,103.877,울산,2505,68.975,34526
2015.06,101.921,인천,3286,65.483,83882
2015.06,86.170,전남,2702,57.642,71370
2015.06,92.506,전북,4002,60.725,64287
2015.06,106.485,제주,1002,64.367,17986
2015.06,97.352,충남,2768,60.200,69947
2015.06,94.810,충북,2330,61.142,50898
2015.07,90.815,강원,2186,61.800,47924
2015.07,105.715,경기,19786,71.900,337401
2015.07,100.440,경남,5926,66.050,109856
2015.07,91.585,경북,3538,64.250,88246
2015.07,104.105,광주,3534,66.800,41405
2015.07,100.985,대구,3692,70.100,69026
2015.07,102.415,대전,2222,69.500,40195
2015.07,99.760,부산,4702,68.800,120600
2015.07,102.370,서울,13982,74.000,257386
2015.07,84.340,세종,213,68.450,6227
2015.07,103.720,울산,2510,68.850,34589
2015.07,101.675,인천,3302,65.400,84038
2015.07,86.010,전남,2694,57.250,71494
2015.07,92.375,전북,4008,60.750,64446
2015.07,106.350,제주,1001,64.400,18103
2015.07,97.050,충남,2770,60.000,70160
2015.07,94.580,충북,2329,61.050,50978
2015.08,90.617,강원,2186,61.733,48060
2015.08,105.432,경기,19732,71.833,338670
2015.08,100.263,경남,5923,65.908,109923
2015.08,91.404,경북,3543,64.208,88412
2015.08,103.791,광주,3534,66.467,41370
2015.08,100.797,대구,3700,69.900,69129
2015.08,102.189,대전,2225,69.383,40311
2015.08,99.638,부산,4703,68.967,120828
2015.08,102.098,서울,13980,73.950,257792
2015.08,84.707,세종,220,68.575,6306
2015.08,103.563,울산,2516,68.725,34652
2015.08,101.429,인천,3318,65.317,84194
2015.08,85.850,전남,2687,56.858,71617
2015.08,92.244,전북,4013,60.775,64605
2015.08,106.215,제주,1000,64.433,18220
2015.08,96.748,충남,2772,59.800,70374
2015.08,94.350,충북,2328,60.958,51057
2015.09,90.420,강원,2186,61.667,48196
2015.09,105.150,경기,19679,71.767,339939
2015.09,100.087,경남,5920,65.767,109989
2015.09,91.223,경북,3548,64.167,88577
2015.09,103.477,광주,3534,66.133,41335
2015.09,100.610,대구,3709,69.700,69233
2015.09,101.963,대전,2227,69.267,40427
2015.09,99.517,부산,4704,69.133,121057
2015.09,101.827,서울,13979,73.900,258199
2015.09,85.073,세종,228,68.700,6385
2015.09,103.407,울산,2521,68.600,34715
2015.09,101.183,인천,3333,65.233,84350
2015.09,85.690,전남,2680,56.467,71740
2015.09,92.113,전북,4018,60.800,64764
2015.09,106.080,제주,999,64.467,18337
2015.09,96.447,충남,2774,59.600,70587
2015.09,94.120,충북,2326,60.867,51137
2015.10,90.222,강원,2186,61.600,48332
2015.10,104.867,경기,19625,71.700,341208
2015.10,99.910,경남,5916,65.625,110055
2015.10,91.043,경북,3553,64.125,88742
2015.10,103.162,광주,3534,65.800,41300
2015.10,100.422,대구,3718,69.500,69337
2015.10,101.737,대전,2229,69.150,40544
2015.10,99.395,부산,4705,69.300,121285
2015.10,101.555,서울,13978,73.850,258606
2015.10,85.440,세종,235,68.825,6464
2015.10,103.250,울산,2526,68.475,34778
2015.10,100.938,인천,3348,65.150,84506
2015.10,85.530,전남,2673,56.075,71863
2015.10,91.983,전북,4024,60.825,64922
2015.10,105.945,제주,998,64.500,18454
2015.10,96.145,충남,2776,59.400,70800
2015.10,93.890,충북,2324,60.775,51217
2015.11,90.025,강원,2187,61.533,48469
2015.11,104.585,경기,19572,71.633,342476
2015.11,99.733,경남,5913,65.483,110121
2015.11,90.862,경북,3558,64.083,88908
2015.11,102.848,광주,3534,65.467,41266
2015.11,100.235,대구,3726,69.300,69441
2015.11,101.512,대전,2231,69.033,40660
2015.11,99.273,부산,4706,69.467,121513
2015.11,101.283,서울,13976,73.800,259013
2015.11,85.807,세종,242,68.950,6542
2015.11,103.093,울산,2532,68.350,34840
2015.11,100.692,인천,3364,65.067,84662
2015.11,85.370,전남,2666,55.683,71986
2015.11,91.852,전북,4029,60.850,65081
2015.11,105.810,제주,998,64.533,18572
2015.11,95.843,충남,2778,59.200,71013
2015.11,93.660,충북,2323,60.683,51296
2015.12,89.828,강원,2187,61.467,48605
2015.12,104.302,경기,19518,71.567,343745
2015.12,99.557,경남,5910,65.342,110187
2015.12,90.681,경북,3563,64.042,89074
2015.12,102.534,광주,3534,65.133,41231
2015.12,100.047,대구,3735,69.100,69545
2015.12,101.286,대전,2233,68.917,40776
2015.12,99.152,부산,4707,69.633,121742
2015.12,101.012,서울,13975,73.750,259420
2015.12,86.173,세종,250,69.075,6621
2015.12,102.937,울산,2537,68.225,34903
2015.12,100.446,인천,3380,64.983,84818
2015.12,85.210,전남,2659,55.292,72110
2015.12,91.721,전북,4035,60.875,65240
2015.12,105.675,제주,997,64.567,18689
2015.12,95.542,충남,2780,59.000,71226
2015.12,93.430,충북,2322,60.592,51376
2016.01,89.630,강원,2187,61.400,48741
2016.01,104.020,경기,19465,71.500,345014
2016.01,99.380,경남,5907,65.200,110253
2016.01,90.500,경북,3568,64.000,89239
2016.01,102.220,광주,3534,64.800,41196
2016.01,99.860,대구,3744,68.900,69649
2016.01,101.060,대전,2235,68.800,40892
2016.01,99.030,부산,4708,69.800,121970
2016.01,100.740,서울,13974,73.700,259827
2016.01,86.540,세종,257,69.200,6700
2016.01,102.780,울산,2542,68.100,34966
2016.01,100.200,인천,3395,64.900,84974
2016.01,85.050,전남,2652,54.900,72233
2016.01,91.590,전북,4040,60.900,65399
2016.01,105.540,제주,996,64.600,18806
2016.01,95.240,충남,2782,58.800,71439
2016.01,93.200,충북,2320,60.500,51456
2016.02,89.289,강원,2190,61.742,48708
2016.02,103.781,경기,19526,71.708,345713
2016.02,99.140,경남,5919,65.600,110284
2016.02,90.308,경북,3577,64.275,89301
2016.02,101.938,광주,3536,65.125,41205
2016.02,99.618,대구,3750,69.325,69672
2016.02,100.842,대전,2234,69.125,40952
2016.02,98.792,부산,4711,70.067,122190
2016.02,100.476,서울,13992,74.025,260120
2016.02,86.080,세종,265,69.642,6719
2016.02,102.560,울산,2544,68.208,34997
2016.02,100.083,인천,3411,65.158,85116
2016.02,84.852,전남,2664,55.075,72101
2016.02,91.318,전북,4034,61.208,65395
2016.02,105.391,제주,996,64.742,18846
2016.02,95.013,충남,2790,59.283,71438
2016.02,92.989,충북,2318,60.708,51588
2016.03,88.948,강원,2193,62.083,48674
2016.03,103.542,경기,19587,71.917,346412
2016.03,98.900,경남,5931,66.000,110314
2016.03,90.117,경북,3586,64.550,89363
2016.03,101.655,광주,3538,65.450,41214
2016.03,99.377,대구,3756,69.750,69694
2016.03,100.623,대전,2233,69.450,41012
2016.03,98.553,부산,4715,70.333,122410
2016.03,100.212,서울,14010,74.350,260413
2016.03,85.620,세종,274,70.083,6737
2016.03,102.340,울산,2546,68.317,35028
2016.03,99.965,인천,3427,65.417,85259
2016.03,84.655,전남,2676,55.250,71969
2016.03,91.047,전북,4028,61.517,65390
2016.03,105.242,제주,996,64.883,18885
2016.03,94.787,충남,2799,59.767,71436
2016.03,92.778,충북,2316,60.917,51720
2016.04,88.608,강원,2196,62.425,48641
2016.04,103.302,경기,19648,72.125,347111
2016.04,98.660,경남,5943,66.400,110345
2016.04,89.925,경북,3595,64.825,89425
2016.04,101.373,광주,3540,65.775,41223
2016.04,99.135,대구,3762,70.175,69717
2016.04,100.405,대전,2232,69.775,41071
2016.04,98.315,부산,4718,70.600,122630
2016.04,99.947,서울,14028,74.675,260706
2016.04,85.160,세종,282,70.525,6756
2016.04,102.120,울산,2548,68.425,35060
2016.04,99.847,인천,3442,65.675,85401
2016.04,84.457,전남,2688,55.425,71837
2016.04,90.775,전북,4023,61.825,65386
2016.04,105.093,제주,996,65.025,18925
2016.04,94.560,충남,2807,60.250,71435
2016.04,92.567,충북,2314,61.125,51852
2016.05,88.267,강원,2199,62.767,48608
2016.05,103.063,경기,19708,72.333,347810
2016.05,98.420,경남,5955,66.800,110376
2016.05,89.733,경북,3604,65.100,89487
2016.05,101.090,광주,3541,66.100,41232
2016.05,98.893,대구,3768,70.600,69739
2016.05,100.187,대전,2231,70.100,41131
2016.05,98.077,부산,4721,70.867,122849
2016.05,99.683,서울,14046,75.000,260999
2016.05,84.700,세종,290,70.967,6774
2016.05,101.900,울산,2550,68.533,35091
2016.05,99.730,인천,3458,65.933,85544
2016.05,84.260,전남,2700,55.600,71705
2016.05,90.503,전북,4017,62.133,65382
2016.05,104.943,제주,995,65.167,18964
2016.05,94.333,충남,2816,60.733,71434
2016.05,92.357,충북,2313,61.333,51984
2016.06,87.926,강원,2202,63.108,48575
2016.06,102.824,경기,19769,72.542,348509
2016.06,98.180,경남,5967,67.200,110407
2016.06,89.542,경북,3613,65.375,89549
2016.06,100.808,광주,3543,66.425,41241
2016.06,98.652,대구,3774,71.025,69762
2016.06,99.968,대전,2230,70.425,41191
2016.06,97.838,부산,4725,71.133,123069
2016.06,99.419,서울,14064,75.325,261292
2016.06,84.240,세종,299,71.408,6793
2016.06,101.680,울산,2552,68.642,35122
2016.06,99.613,인천,3474,66.192,85686
2016.06,84.062,전남,2712,55.775,71573
2016.06,90.232,전북,4011,62.442,65377
2016.06,104.794,제주,995,65.308,19004
2016.06,94.107,충남,2824,61.217,71432
2016.06,92.146,충북,2311,61.542,52116
2016.07,87.585,강원,2205,63.450,48542
2016.07,102.585,경기,19830,72.750,349208
2016.07,97.940,경남,5980,67.600,110438
2016.07,89.350,경북,3622,65.650,89610
2016.07,100.525,광주,3545,66.750,41250
2016.07,98.410,대구,3780,71.450,69784
2016.07,99.750,대전,2230,70.750,41250
2016.07,97.600,부산,4728,71.400,123289
2016.07,99.155,서울,14082,75.650,261586
2016.07,83.780,세종,307,71.850,6812
2016.07,101.460,울산,2554,68.750,35154
2016.07,99.495,인천,3490,66.450,85828
2016.07,83.865,전남,2724,55.950,71442
2016.07,89.960,전북,4006,62.750,65373
2016.07,104.645,제주,995,65.450,19044
2016.07,93.880,충남,2832,61.700,71431
2016.07,91.935,충북,2309,61.750,52248
2016.08,87.244,강원,2208,63.792,48508
2016.08,102.346,경기,19891,72.958,349907
2016.08,97.700,경남,5992,68.000,110468
2016.08,89.158,경북,3632,65.925,89672
2016.08,100.242,광주,3547,67.075,41260
2016.08,98.168,대구,3785,71.875,69807
2016.08,99.532,대전,2229,71.075,41310
2016.08,97.362,부산,4731,71.667,123509
2016.08,98.891,서울,14099,75.975,261879
2016.08,83.320,세종,315,72.292,6830
2016.08,101.240,울산,2556,68.858,35185
2016.08,99.377,인천,3506,66.708,85971
2016.08,83.668,전남,2737,56.125,71310
2016.08,89.688,전북,4000,63.058,65369
2016.08,104.496,제주,995,65.592,19083
2016.08,93.653,충남,2841,62.183,71430
2016.08,91.724,충북,2307,61.958,52380
2016.09,86.903,강원,2211,64.133,48475
2016.09,102.107,경기,19952,73.167,350606
2016.09,97.460,경남,6004,68.400,110499
2016.09,88.967,경북,3641,66.200,89734
2016.09,99.960,광주,3549,67.400,41269
2016.09,97.927,대구,3791,72.300,69830
2016.09,99.313,대전,2228,71.400,41370
2016.09,97.123,부산,4735,71.933,123729
2016.09,98.627,서울,14117,76.300,262172
2016.09,82.860,세종,324,72.733,6849
2016.09,101.020,울산,2558,68.967,35216
2016.09,99.260,인천,3522,66.967,86113
2016.09,83.470,전남,2749,56.300,71178
2016.09,89.417,전북,3994,63.367,65364
2016.09,104.347,제주,995,65.733,19123
2016.09,93.427,충남,2849,62.667,71428
2016.09,91.513,충북,2305,62.167,52512
2016.10,86.562,강원,2214,64.475,48442
2016.10,101.868,경기,20012,73.375,351305
2016.10,97.220,경남,6016,68.800,110530
2016.10,88.775,경북,3650,66.475,89796
2016.10,99.677,광주,3550,67.725,41278
2016.10,97.685,대구,3797,72.725,69852
2016.10,99.095,대전,2227,71.725,41430
2016.10,96.885,부산,4738,72.200,123948
2016.10,98.362,서울,14135,76.625,262465
2016.10,82.400,세종,332,73.175,6867
2016.10,100.800,울산,2560,69.075,35247
2016.10,99.143,인천,3538,67.225,86256
2016.10,83.273,전남,2761,56.475,71046
2016.10,89.145,전북,3988,63.675,65360
2016.10,104.198,제주,994,65.875,19162
2016.10,93.200,충남,2858,63.150,71427
2016.10,91.303,충북,2304,62.375,52644
2016.11,86.222,강원,2217,64.817,48408
2016.11,101.628,경기,20073,73.583,352004
2016.11,96.980,경남,6028,69.200,110560
2016.11,88.583,경북,3659,66.750,89858
2016.11,99.395,광주,3552,68.050,41287
2016.11,97.443,대구,3803,73.150,69875
2016.11,98.877,대전,2226,72.050,41490
2016.11,96.647,부산,4741,72.467,124168
2016.11,98.098,서울,14153,76.950,262758
2016.11,81.940,세종,340,73.617,6886
2016.11,100.580,울산,2562,69.183,35278
2016.11,99.025,인천,3553,67.483,86398
2016.11,83.075,전남,2773,56.650,70914
2016.11,88.873,전북,3982,63.983,65356
2016.11,104.048,제주,994,66.017,19202
2016.11,92.973,충남,2866,63.633,71426
2016.11,91.092,충북,2302,62.583,52776
2016.12,85.881,강원,2220,65.158,48375
2016.12,101.389,경기,20134,73.792,352703
2016.12,96.740,경남,6040,69.600,110591
2016.12,88.392,경북,3668,67.025,89920
2016.12,99.112,광주,3554,68.375,41296
2016.12,97.202,대구,3809,73.575,69897
2016.12,98.658,대전,2225,72.375,41549
2016.12,96.408,부산,4745,72.733,124388
2016.12,97.834,서울,14171,77.275,263051
2016.12,81.480,세종,349,74.058,6904
2016.12,100.360,울산,2564,69.292,35310
2016.12,98.907,인천,3569,67.742,86541
2016.12,82.878,전남,2785,56.825,70782
2016.12,88.602,전북,3977,64.292,65351
2016.12,103.899,제주,994,66.158,19241
2016.12,92.747,충남,2875,64.117,71424
2016.12,90.881,충북,2300,62.792,52908
2017.01,85.540,강원,2223,65.500,48342
2017.01,101.150,경기,20195,74.000,353402
2017.01,96.500,경남,6052,70.000,110622
2017.01,88.200,경북,3677,67.300,89982
2017.01,98.830,광주,3556,68.700,41305
2017.01,96.960,대구,3815,74.000,69920
2017.01,98.440,대전,2224,72.700,41609
2017.01,96.170,부산,4748,73.000,124608
2017.01,97.570,서울,14189,77.600,263344
2017.01,81.020,세종,357,74.500,6923
2017.01,100.140,울산,2566,69.400,35341
2017.01,98.790,인천,3585,68.000,86683
2017.01,82.680,전남,2797,57.000,70650
2017.01,88.330,전북,3971,64.600,65347
2017.01,103.750,제주,994,66.300,19281
2017.01,92.520,충남,2883,64.600,71423
2017.01,90.670,충북,2298,63.000,53040
2017.02,85.241,강원,2221,65.525,48395
2017.02,100.888,경기,20244,74.175,354540
2017.02,96.070,경남,6046,70.025,110555
2017.02,87.904,경북,3666,67.333,90004
2017.02,98.455,광주,3543,68.758,41300
2017.02,96.701,대구,3822,73.975,70095
2017.02,98.029,대전,2224,72.792,41613
2017.02,95.901,부산,4741,72.775,124790
2017.02,97.240,서울,14180,77.792,263610
2017.02,81.110,세종,369,74.783,7022
2017.02,99.752,울산,2568,69.725,35298
2017.02,98.362,인천,3595,68.383,87005
2017.02,82.389,전남,2788,57.375,70667
2017.02,87.972,전북,3968,64.675,65398
2017.02,103.620,제주,996,66.475,19326
2017.02,92.248,충남,2890,64.525,71543
2017.02,90.448,충북,2294,63.533,53044
2017.03,84.942,강원,2219,65.550,48448
2017.03,100.625,경기,20293,74.350,355678
2017.03,95.640,경남,6039,70.050,110487
2017.03,87.608,경북,3654,67.367,90026
2017.03,98.080,광주,3530,68.817,41296
2017.03,96.442,대구,3829,73.950,70270
2017.03,97.618,대전,2224,72.883,41617
2017.03,95.632,부산,4734,72.550,124972
2017.03,96.910,서울,14171,77.983,263876
2017.03,81.200,세종,381,75.067,7120
2017.03,99.365,울산,2569,70.050,35256
2017.03,97.933,인천,3604,68.767,87326
2017.03,82.098,전남,2779,57.750,70684
2017.03,87.615,전북,3966,64.750,65450
2017.03,103.490,제주,998,66.650,19372
2017.03,91.975,충남,2896,64.450,71664
2017.03,90.227,충북,2290,64.067,53048
2017.04,84.643,강원,2217,65.575,48500
2017.04,100.363,경기,20342,74.525,356816
2017.04,95.210,경남,6033,70.075,110420
2017.04,87.312,경북,3643,67.400,90048
2017.04,97.705,광주,3518,68.875,41292
2017.04,96.182,대구,3836,73.925,70445
2017.04,97.207,대전,2224,72.975,41620
2017.04,95.362,부산,4728,72.325,125155
2017.04,96.580,서울,14162,78.175,264141
2017.04,81.290,세종,392,75.350,7219
2017.04,98.977,울산,2571,70.375,35214
2017.04,97.505,인천,3614,69.150,87648
2017.04,81.808,전남,2770,58.125,70701
2017.04,87.257,전북,3963,64.825,65501
2017.04,103.360,제주,1000,66.825,19417
2017.04,91.703,충남,2902,64.375,71784
2017.04,90.005,충북,2286,64.600,53052
2017.05,84.343,강원,2215,65.600,48553
2017.05,100.100,경기,20390,74.700,357954
2017.05,94.780,경남,6027,70.100,110353
2017.05,87.017,경북,3631,67.433,90070
2017.05,97.330,광주,3505,68.933,41287
2017.05,95.923,대구,3844,73.900,70620
2017.05,96.797,대전,2224,73.067,41624
2017.05,95.093,부산,4721,72.100,125337
2017.05,96.250,서울,14153,78.367,264407
2017.05,81.380,세종,404,75.633,7318
2017.05,98.590,울산,2573,70.700,35171
2017.05,97.077,인천,3624,69.533,87970
2017.05,81.517,전남,2762,58.500,70718
2017.05,86.900,전북,3960,64.900,65553
2017.05,103.230,제주,1002,67.000,19463
2017.05,91.430,충남,2909,64.300,71905
2017.05,89.783,충북,2282,65.133,53056
2017.06,84.044,강원,2213,65.625,48606
2017.06,99.838,경기,20439,74.875,359092
2017.06,94.350,경남,6020,70.125,110285
2017.06,86.721,경북,3620,67.467,90092
2017.06,96.955,광주,3492,68.992,41282
2017.06,95.664,대구,3851,73.875,70795
2017.06,96.386,대전,2224,73.158,41628
2017.06,94.824,부산,4714,71.875,125519
2017.06,95.920,서울,14144,78.558,264673
2017.06,81.470,세종,416,75.917,7416
2017.06,98.203,울산,2574,71.025,35128
2017.06,96.648,인천,3634,69.917,88292
2017.06,81.226,전남,2753,58.875,70735
2017.06,86.543,전북,3957,64.975,65604
2017.06,103.100,제주,1004,67.175,19508
2017.06,91.157,충남,2916,64.225,72025
2017.06,89.562,충북,2278,65.667,53060
2017.07,83.745,강원,2212,65.650,48659
2017.07,99.575,경기,20488,75.050,360230
2017.07,93.920,경남,6014,70.150,110218
2017.07,86.425,경북,3608,67.500,90114
2017.07,96.580,광주,3479,69.050,41278
2017.07,95.405,대구,3858,73.850,70970
2017.07,95.975,대전,2224,73.250,41632
2017.07,94.555,부산,4707,71.650,125702
2017.07,95.590,서울,14134,78.750,264938
2017.07,81.560,세종,428,76.200,7515
2017.07,97.815,울산,2576,71.350,35086
2017.07,96.220,인천,3644,70.300,88614
2017.07,80.935,전남,2744,59.250,70752
2017.07,86.185,전북,3954,65.050,65656
2017.07,102.970,제주,1006,67.350,19554
2017.07,90.885,충남,2922,64.150,72146
2017.07,89.340,충북,2274,66.200,53064
2017.08,83.446,강원,2210,65.675,48712
2017.08,99.312,경기,20537,75.225,361367
2017.08,93.490,경남,6008,70.175,110151
2017.08,86.129,경북,3597,67.533,90136
2017.08,96.205,광주,3466,69.108,41274
2017.08,95.146,대구,3865,73.825,71146
2017.08,95.564,대전,2223,73.342,41636
2017.08,94.286,부산,4700,71.425,125884
2017.08,95.260,서울,14125,78.942,265204
2017.08,81.650,세종,440,76.483,7614
2017.08,97.427,울산,2578,71.675,35044
2017.08,95.792,인천,3653,70.683,88935
2017.08,80.644,전남,2735,59.625,70768
2017.08,85.828,전북,3952,65.125,65707
2017.08,102.840,제주,1007,67.525,19599
2017.08,90.612,충남,2928,64.075,72266
2017.08,89.118,충북,2269,66.733,53069
2017.09,83.147,강원,2208,65.700,48765
2017.09,99.050,경기,20586,75.400,362505
2017.09,93.060,경남,6001,70.200,110083
2017.09,85.833,경북,3586,67.567,90158
2017.09,95.830,광주,3453,69.167,41269
2017.09,94.887,대구,3872,73.800,71321
2017.09,95.153,대전,2223,73.433,41640
2017.09,94.017,부산,4693,71.200,126066
2017.09,94.930,서울,14116,79.133,265470
2017.09,81.740,세종,452,76.767,7712
2017.09,97.040,울산,2579,72.000,35001
2017.09,95.363,인천,3663,71.067,89257
2017.09,80.353,전남,2726,60.000,70785
2017.09,85.470,전북,3949,65.200,65758
2017.09,102.710,제주,1009,67.700,19644
2017.09,90.340,충남,2935,64.000,72386
2017.09,88.897,충북,2265,67.267,53073
2017.10,82.847,강원,2206,65.725,48818
2017.10,98.787,경기,20634,75.575,363643
2017.10,92.630,경남,5995,70.225,110016
2017.10,85.538,경북,3574,67.600,90180
2017.10,95.455,광주,3440,69.225,41264
2017.10,94.627,대구,3880,73.775,71496
2017.10,94.743,대전,2223,73.525,41644
2017.10,93.748,부산,4686,70.975,126248
2017.10,94.600,서울,14107,79.325,265736
2017.10,81.830,세종,464,77.050,7811
2017.10,96.653,울산,2581,72.325,34958
2017.10,94.935,인천,3673,71.450,89579
2017.10,80.062,전남,2718,60.375,70802
2017.10,85.113,전북,3946,65.275,65810
2017.10,102.580,제주,1011,67.875,19690
2017.10,90.067,충남,2942,63.925,72507
2017.10,88.675,충북,2261,67.800,53077
2017.11,82.548,강원,2204,65.750,48870
2017.11,98.525,경기,20683,75.750,364781
2017.11,92.200,경남,5989,70.250,109949
2017.11,85.242,경북,3563,67.633,90202
2017.11,95.080,광주,3428,69.283,41260
2017.11,94.368,대구,3887,73.750,71671
2017.11,94.332,대전,2223,73.617,41647
2017.11,93.478,부산,4680,70.750,126430
2017.11,94.270,서울,14098,79.517,266002
2017.11,81.920,세종,475,77.333,7910
2017.11,96.265,울산,2583,72.650,34916
2017.11,94.507,인천,3682,71.833,89900
2017.11,79.772,전남,2709,60.750,70819
2017.11,84.755,전북,3944,65.350,65861
2017.11,102.450,제주,1013,68.050,19735
2017.11,89.795,충남,2948,63.850,72627
2017.11,88.453,충북,2257,68.333,53081
2017.12,82.249,강원,2202,65.775,48923
2017.12,98.263,경기,20732,75.925,365919
2017.12,91.770,경남,5982,70.275,109881
2017.12,84.946,경북,3551,67.667,90224
2017.12,94.705,광주,3415,69.342,41256
2017.12,94.109,대구,3894,73.725,71846
2017.12,93.921,대전,2223,73.708,41651
2017.12,93.209,부산,4673,70.525,126613
