시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간
2019.03,경기,0.93,61.6,94.700,21240,76.650,391587,91.3,1757.2
2019.03,경남,1.03,61.3,87.740,5972,70.800,112660,88.8,1720.6
2019.03,경북,1.07,61.0,80.427,3540,68.167,92048,94.2,1711.2
2019.03,광주,0.90,59.2,90.945,3466,72.600,42937,91.6,1740.6
2019.03,대구,0.91,57.6,90.482,3947,73.900,74762,97.9,1751.2
2019.03,대전,0.87,58.8,88.202,2200,73.450,43626,94.6,1714.6
2019.03,부산,0.81,56.0,89.538,4815,74.433,131096,92.8,1751.6
2019.03,서울,0.70,58.7,89.468,14035,79.167,282260,92.2,1740.2
2019.03,세종,1.44,62.3,82.232,621,79.917,9110,98.10,
2019.03,울산,1.07,58.10,90.457,2534,71.700,35714,94.10,1704.4
2019.03,인천,0.92,62.3,90.803,3773,73.683,93675,92.9,1750.8
2019.03,전남,1.22,62.9,75.417,2700,60.433,73872,84.6,1744.2
2019.03,전북,0.96,58.2,79.172,3863,67.383,68270,85.5,1732.0
2019.03,제주,1.12,67.5,98.510,1030,71.233,20375,88.8,1740.8
2019.03,충남,1.10,63.7,86.562,2926,67.700,75438,95.2,1721.6
2019.03,충북,1.04,62.3,85.010,2230,67.767,55544,95.5,1716.8
2019.04,강원,1.07,63.8,77.935,2181,65.175,51198,83.8,1559.7
2019.04,경기,0.93,61.9,94.595,21288,75.825,390984,91.4,1597.2
2019.04,경남,1.02,61.0,87.515,5972,70.200,112359,88.9,1563.9
2019.04,경북,1.07,61.4,80.305,3539,67.400,91392,94.10,1555.2
2019.04,광주,0.89,58.9,90.797,3464,72.050,42811,91.6,1581.9
2019.04,대구,0.90,57.9,90.322,3946,73.100,74368,97.8,1591.2
2019.04,대전,0.86,58.4,87.993,2200,72.925,43435,94.5,1558.5
2019.04,부산,0.81,56.10,89.407,4827,73.700,130767,92.8,1591.8
2019.04,서울,0.70,59.6,89.312,14031,78.750,281355,92.2,1581.3
2019.04,세종,1.42,62.7,82.222,628,79.225,9098,98.2,
2019.04,울산,1.06,58.8,90.310,2531,71.050,35582,94.2,1549.2
2019.04,인천,0.91,62.7,90.750,3786,72.975,93410,92.8,1591.2
2019.04,전남,1.21,63.0,75.225,2699,60.200,73495,84.7,1585.5
2019.04,전북,0.96,59.6,78.993,3862,66.925,68046,85.7,1574.4
2019.04,제주,1.11,68.10,98.370,1032,70.800,20282,88.9,1581.6
2019.04,충남,1.09,64.5,86.438,2927,66.850,74959,94.9,1564.8
2019.04,충북,1.03,63.2,84.755,2230,67.150,55322,95.5,1560.6
2019.05,강원,1.07,64.5,77.783,2181,65.000,50919,83.5,1403.2
2019.05,경기,0.92,62.5,94.490,21335,75.000,390381,91.5,1437.2
2019.05,경남,1.01,61.6,87.290,5972,69.600,112059,89.0,1407.2
2019.05,경북,1.06,62.0,80.183,3538,66.633,90737,94.0,1399.2
2019.05,광주,0.88,59.2,90.650,3461,71.500,42685,91.7,1423.2
2019.05,대구,0.89,58.4,90.163,3946,72.300,73975,97.6,1431.2
2019.05,대전,0.86,59.3,87.783,2200,72.400,43243,94.5,1402.4
2019.05,부산,0.80,56.6,89.277,4839,72.967,130438,92.9,1432.0
2019.05,서울,0.69,60.3,89.157,14027,78.333,280451,92.2,1422.4
2019.05,세종,1.41,62.8,82.213,634,78.533,9087,98.3,
2019.05,울산,1.05,59.5,90.163,2528,70.400,35450,94.4,1394.0
2019.05,인천,0.90,63.10,90.697,3799,72.267,93146,92.6,1431.6
2019.05,전남,1.20,63.5,75.033,2698,59.967,73118,84.9,1426.8
2019.05,전북,0.95,60.3,78.813,3861,66.467,67821,85.9,1416.8
2019.05,제주,1.10,68.6,98.230,1034,70.367,20188,88.9,1422.4
2019.05,충남,1.08,65.10,86.313,2928,66.000,74479,94.6,1408.0
2019.05,충북,1.03,64.3,84.500,2231,66.533,55101,95.4,1404.4
2019.06,강원,1.06,63.8,77.632,2181,64.825,50640,83.10,1246.7
2019.06,경기,0.92,62.8,94.385,21383,74.175,389778,91.6,1277.2
2019.06,경남,1.00,61.5,87.065,5972,69.000,111759,89.0,1250.5
2019.06,경북,1.05,62.4,80.062,3537,65.867,90082,93.9,1243.2
2019.06,광주,0.87,59.6,90.502,3458,70.950,42559,91.7,1264.5
2019.06,대구,0.88,58.6,90.004,3945,71.500,73582,97.5,1271.2
2019.06,대전,0.85,59.7,87.574,2200,71.875,43052,94.5,1246.3
2019.06,부산,0.79,56.7,89.146,4852,72.233,130109,92.9,1272.2
2019.06,서울,0.69,60.6,89.001,14022,77.917,279547,92.2,1263.5
2019.06,세종,1.39,63.2,82.204,641,77.842,9075,98.4,
2019.06,울산,1.04,59.7,90.017,2525,69.750,35318,94.6,1238.8
2019.06,인천,0.89,63.2,90.643,3812,71.558,92881,92.5,1272.0
2019.06,전남,1.20,63.5,74.842,2696,59.733,72741,85.0,1268.1
2019.06,전북,0.95,60.4,78.634,3860,66.008,67596,86.10,1259.2
2019.06,제주,1.09,68.7,98.090,1036,69.933,20094,88.9,1263.2
2019.06,충남,1.08,64.7,86.189,2930,65.150,74000,94.3,1251.2
2019.06,충북,1.02,63.6,84.245,2231,65.917,54880,95.3,1248.2
2019.07,강원,1.06,65.0,77.480,2180,64.650,50361,82.8,1090.2
2019.07,경기,0.91,62.3,94.280,21430,73.350,389174,91.7,1117.2
2019.07,경남,1.00,61.4,86.840,5972,68.400,111458,89.10,1093.8
2019.07,경북,1.05,62.4,79.940,3536,65.100,89426,93.8,1087.2
2019.07,광주,0.86,59.10,90.355,3456,70.400,42432,91.8,1105.8
2019.07,대구,0.87,58.3,89.845,3944,70.700,73189,97.3,1111.2
2019.07,대전,0.84,60.5,87.365,2200,71.350,42860,94.4,1090.2
2019.07,부산,0.79,57.3,89.015,4864,71.500,129780,92.9,1112.4
2019.07,서울,0.68,60.8,88.845,14018,77.500,278642,92.2,1104.6
2019.07,세종,1.37,63.9,82.195,648,77.150,9063,98.5,
2019.07,울산,1.03,59.7,89.870,2522,69.100,35186,94.8,1083.6
2019.07,인천,0.88,62.5,90.590,3826,70.850,92616,92.3,1112.4
2019.07,전남,1.19,63.0,74.650,2695,59.500,72364,85.2,1109.4
2019.07,전북,0.94,60.2,78.455,3859,65.550,67371,86.2,1101.6
2019.07,제주,1.08,67.5,97.950,1038,69.500,20000,89.0,1104.0
2019.07,충남,1.07,64.5,86.065,2931,64.300,73520,94.0,1094.4
2019.07,충북,1.02,63.7,83.990,2231,65.300,54659,95.3,1092.0
2019.08,강원,1.06,65.3,77.328,2180,64.475,50082,82.4,933.7
2019.08,경기,0.91,62.10,94.175,21478,72.525,388571,91.8,957.2
2019.08,경남,0.99,61.5,86.615,5972,67.800,111158,89.2,937.1
2019.08,경북,1.04,62.5,79.818,3534,64.333,88770,93.8,931.2
2019.08,광주,0.85,59.5,90.207,3453,69.850,42306,91.8,947.1
2019.08,대구,0.86,58.4,89.686,3944,69.900,72796,97.2,951.2
2019.08,대전,0.84,61.0,87.156,2199,70.825,42669,94.3,934.1
2019.08,부산,0.78,57.0,88.884,4876,70.767,129452,92.9,952.6
2019.08,서울,0.67,60.6,88.689,14014,77.083,277738,92.3,945.7
2019.08,세종,1.36,63.4,82.186,655,76.458,9051,98.6,
2019.08,울산,1.03,59.3,89.723,2518,68.450,35054,95.0,928.4
2019.08,인천,0.88,62.5,90.537,3839,70.142,92351,92.2,952.8
2019.08,전남,1.18,63.7,74.458,2694,59.267,71987,85.3,950.7
2019.08,전북,0.93,59.3,78.276,3858,65.092,67146,86.4,944.0
2019.08,제주,1.07,68.6,97.810,1041,69.067,19906,89.0,944.8
2019.08,충남,1.06,64.0,85.941,2932,63.450,73041,93.8,937.6
2019.08,충북,1.01,63.9,83.735,2231,64.683,54438,95.2,935.8
2019.09,강원,1.05,65.0,77.177,2180,64.300,49803,82.0,777.2
2019.09,경기,0.90,61.9,94.070,21526,71.700,387968,91.9,797.2
2019.09,경남,0.98,61.4,86.390,5972,67.200,110858,89.2,780.4
2019.09,경북,1.03,62.4,79.697,3533,63.567,88115,93.7,775.2
2019.09,광주,0.85,59.5,90.060,3450,69.300,42180,91.8,788.4
2019.09,대구,0.85,58.3,89.527,3943,69.100,72403,97.10,791.2
2019.09,대전,0.83,61.0,86.947,2199,70.300,42478,94.3,778.0
2019.09,부산,0.77,57.2,88.753,4889,70.033,129123,92.9,792.8
2019.09,서울,0.67,60.8,88.533,14009,76.667,276834,92.3,786.8
2019.09,세종,1.34,62.10,82.177,662,75.767,9039,98.7,
2019.09,울산,1.02,59.9,89.577,2515,67.800,34922,95.2,773.2
2019.09,인천,0.87,62.9,90.483,3852,69.433,92086,92.0,793.2
2019.09,전남,1.17,65.0,74.267,2692,59.033,71610,85.4,792.0
2019.09,전북,0.93,59.8,78.097,3857,64.633,66921,86.6,786.4
2019.09,제주,1.06,68.2,97.670,1043,68.633,19812,89.0,785.6
2019.09,충남,1.06,64.2,85.817,2934,62.600,72562,93.5,780.8
2019.09,충북,1.01,63.8,83.480,2231,64.067,54217,95.2,779.6
2019.10,강원,1.05,64.5,77.025,2180,64.125,49524,81.7,620.7
2019.10,경기,0.89,62.2,93.965,21573,70.875,387365,92.0,637.2
2019.10,경남,0.97,61.9,86.165,5972,66.600,110558,89.3,623.7
2019.10,경북,1.02,62.8,79.575,3532,62.800,87460,93.6,619.2
2019.10,광주,0.84,60.2,89.912,3447,68.750,42054,91.9,629.7
2019.10,대구,0.84,58.10,89.368,3943,68.300,72010,96.9,631.2
2019.10,대전,0.82,61.0,86.737,2199,69.775,42286,94.2,621.9
2019.10,부산,0.77,57.6,88.623,4901,69.300,128794,93.0,633.0
2019.10,서울,0.66,60.7,88.377,14005,76.250,275930,92.3,627.9
2019.10,세종,1.33,63.0,82.168,668,75.075,9028,98.8,
2019.10,울산,1.01,59.7,89.430,2512,67.150,34790,95.3,618.0
2019.10,인천,0.86,62.5,90.430,3865,68.725,91822,91.8,633.6
2019.10,전남,1.17,65.2,74.075,2691,58.800,71233,85.6,633.3
2019.10,전북,0.92,59.8,77.917,3856,64.175,66696,86.8,628.8
2019.10,제주,1.05,69.3,97.530,1045,68.200,19718,89.0,626.4
2019.10,충남,1.05,65.2,85.692,2935,61.750,72082,93.2,624.0
2019.10,충북,1.00,64.10,83.225,2232,63.450,53996,95.2,623.4
2019.11,강원,1.04,64.0,76.873,2180,63.950,49245,81.3,464.2
2019.11,경기,0.89,62.3,93.860,21621,70.050,386762,92.10,477.2
2019.11,경남,0.96,62.0,85.940,5972,66.000,110258,89.4,467.0
2019.11,경북,1.02,63.5,79.453,3531,62.033,86804,93.5,463.2
2019.11,광주,0.83,60.2,89.765,3444,68.200,41928,91.9,471.0
2019.11,대구,0.83,58.3,89.208,3942,67.500,71616,96.8,471.2
2019.11,대전,0.82,61.2,86.528,2198,69.250,42095,94.2,465.8
2019.11,부산,0.76,57.5,88.492,4913,68.567,128465,93.0,473.2
2019.11,서울,0.65,60.5,88.222,14001,75.833,275026,92.3,469.0
2019.11,세종,1.31,63.2,82.158,675,74.383,9016,98.9,
2019.11,울산,1.00,60.10,89.283,2509,66.500,34658,95.5,462.8
2019.11,인천,0.85,62.8,90.377,3878,68.017,91557,91.7,474.0
2019.11,전남,1.16,64.8,73.883,2690,58.567,70856,85.7,474.6
2019.11,전북,0.92,60.4,77.738,3855,63.717,66472,87.0,471.2
2019.11,제주,1.04,69.3,97.390,1047,67.767,19625,89.0,467.2
2019.11,충남,1.04,64.2,85.568,2936,60.900,71603,92.9,467.2
2019.11,충북,0.99,63.3,82.970,2232,62.833,53774,95.10,467.2
2019.12,강원,1.04,58.2,76.722,2179,63.775,48966,81.0,307.7
2019.12,경기,0.88,61.9,93.755,21668,69.225,386159,92.2,317.2
2019.12,경남,0.95,61.3,85.715,5972,65.400,109957,89.4,310.3
2019.12,경북,1.01,61.10,79.332,3530,61.267,86148,93.4,307.2
2019.12,광주,0.82,59.5,89.617,3442,67.650,41802,92.0,312.3
2019.12,대구,0.82,57.4,89.049,3942,66.700,71223,96.6,311.2
2019.12,대전,0.81,60.2,86.319,2198,68.725,41903,94.2,309.7
2019.12,부산,0.75,57.0,88.361,4926,67.833,128136,93.0,313.4
2019.12,서울,0.65,60.4,88.066,13996,75.417,274121,92.3,310.1
2019.12,세종,1.29,61.6,82.149,682,73.692,9004,99.0,
2019.12,울산,0.99,59.7,89.137,2506,65.850,34526,95.7,307.6
2019.12,인천,0.84,62.4,90.323,3891,67.308,91292,91.5,314.4
2019.12,전남,1.15,63.6,73.692,2688,58.333,70479,85.9,315.9
2019.12,전북,0.91,59.4,77.559,3854,63.258,66247,87.2,313.6
2019.12,제주,1.03,69.3,97.250,1049,67.333,19531,89.10,308.0
2019.12,충남,1.04,61.9,85.444,2938,60.050,71123,92.6,310.4
2019.12,충북,0.99,61.5,82.715,2232,62.217,53553,95.0,311.0
2020.01,강원,1.04,56.3,76.570,2179,63.600,48687,80.6,151.2
2020.01,경기,0.88,61.2,93.650,21716,68.400,385556,92.3,157.2
2020.01,경남,0.94,60.8,85.490,5972,64.800,109657,89.5,153.6
2020.01,경북,1.00,60.0,79.210,3529,60.500,85493,93.3,151.2
2020.01,광주,0.81,59.10,89.470,3439,67.100,41676,92.0,153.6
2020.01,대구,0.81,56.7,88.890,3941,65.900,70830,96.5,151.2
2020.01,대전,0.81,60.2,86.110,2198,68.200,41712,94.10,153.6
2020.01,부산,0.75,56.2,88.230,4938,67.100,127807,93.0,153.6
2020.01,서울,0.64,60.0,87.910,13992,75.000,273217,92.3,151.2
2020.01,세종,1.28,61.4,82.140,689,73.000,8992,99.10,151.2
2020.01,울산,0.98,58.8,88.990,2503,65.200,34394,95.9,152.4
2020.01,인천,0.83,61.10,90.270,3904,66.600,91027,91.4,154.8
2020.01,전남,1.15,62.4,73.500,2687,58.100,70102,86.0,157.2
2020.01,전북,0.91,58.2,77.380,3853,62.800,66022,87.4,156.0
2020.01,제주,1.02,69.2,97.110,1051,66.900,19437,89.10,148.8
2020.01,충남,1.03,59.10,85.320,2939,59.200,70644,92.3,153.6
2020.01,충북,0.98,61.0,82.460,2232,61.600,53332,95.0,154.8
2020.02,강원,1.03,58.10,76.523,2180,64.108,48944,80.7,152.3
2020.02,경기,0.88,60.7,93.709,21714,69.167,387523,92.5,158.3
2020.02,경남,0.94,60.7,85.623,5974,65.458,110193,90.0,154.7
2020.02,경북,1.00,60.6,79.218,3531,61.442,86049,93.10,152.3
2020.02,광주,0.82,59.10,89.438,3438,67.642,41865,92.3,154.6
2020.02,대구,0.81,56.8,88.954,3943,67.000,71242,96.2,152.5
2020.02,대전,0.81,60.8,86.077,2201,68.817,41878,93.9,154.8
2020.02,부산,0.75,55.9,88.232,4943,67.958,128372,93.3,154.8
2020.02,서울,0.64,60.10,87.969,13977,75.542,274061,92.4,152.5
2020.02,세종,1.28,60.9,82.098,698,73.675,9041,98.3,152.4
2020.02,울산,0.98,59.0,89.067,2500,65.908,34470,96.10,153.4
2020.02,인천,0.82,61.6,90.306,3903,67.208,91362,91.6,156.0
2020.02,전남,1.13,63.3,73.498,2686,58.800,70401,86.0,158.1
2020.02,전북,0.90,58.0,77.382,3855,63.383,66116,87.6,156.9
2020.02,제주,1.02,67.6,96.948,1055,67.383,19488,89.0,150.4
2020.02,충남,1.02,59.4,85.306,2938,59.867,70998,92.2,154.7
2020.02,충북,0.98,61.7,82.391,2235,62.258,53496,94.7,155.8
2020.03,강원,1.03,61.10,76.477,2180,64.617,49200,80.8,153.4
2020.03,경기,0.87,60.3,93.768,21711,69.933,389489,92.6,159.4
2020.03,경남,0.94,60.2,85.755,5976,66.117,110728,90.4,155.8
2020.03,경북,1.00,60.0,79.225,3533,62.383,86604,93.0,153.4
2020.03,광주,0.83,58.2,89.405,3438,68.183,42055,92.5,155.6
2020.03,대구,0.80,53.6,89.018,3946,68.100,71654,96.0,153.8
2020.03,대전,0.81,59.5,86.043,2204,69.433,42044,93.8,156.0
2020.03,부산,0.74,55.7,88.233,4948,68.817,128938,93.5,156.0
2020.03,서울,0.64,59.0,88.028,13962,76.083,274906,92.5,153.8
2020.03,세종,1.28,61.4,82.057,708,74.350,9089,97.5,153.6
2020.03,울산,0.98,57.6,89.143,2496,66.617,34546,96.2,154.4
2020.03,인천,0.82,60.6,90.342,3903,67.817,91696,91.8,157.2
2020.03,전남,1.12,62.8,73.497,2685,59.500,70700,86.10,159.0
2020.03,전북,0.90,58.2,77.383,3857,63.967,66210,87.8,157.8
2020.03,제주,1.01,65.8,96.785,1058,67.867,19538,88.9,152.0
2020.03,충남,1.02,60.9,85.292,2937,60.533,71353,92.10,155.8
2020.03,충북,0.98,62.8,82.322,2238,62.917,53660,94.4,156.8
2020.04,강원,1.02,61.3,76.430,2181,65.125,49457,81.0,154.5
2020.04,경기,0.87,60.0,93.828,21709,70.700,391456,92.8,160.5
2020.04,경남,0.93,60.0,85.887,5978,66.775,111264,90.8,156.9
2020.04,경북,0.99,60.10,79.232,3534,63.325,87160,92.8,154.5
2020.04,광주,0.83,57.9,89.373,3438,68.725,42244,92.8,156.6
2020.04,대구,0.80,54.0,89.082,3948,69.200,72066,95.8,155.1
2020.04,대전,0.81,59.7,86.010,2208,70.050,42210,93.6,157.2
2020.04,부산,0.74,54.3,88.235,4954,69.675,129503,93.8,157.2
2020.04,서울,0.64,58.6,88.088,13946,76.625,275750,92.5,155.1
2020.04,세종,1.28,62.5,82.015,717,75.025,9138,96.7,154.8
2020.04,울산,0.97,57.2,89.220,2492,67.325,34623,96.4,155.4
2020.04,인천,0.82,60.8,90.377,3902,68.425,92030,92.0,158.4
2020.04,전남,1.11,62.9,73.495,2684,60.200,71000,86.2,159.9
2020.04,전북,0.89,58.7,77.385,3858,64.550,66304,88.0,158.7
2020.04,제주,1.00,65.8,96.623,1062,68.350,19588,88.8,153.6
2020.04,충남,1.01,62.3,85.278,2936,61.200,71707,92.0,156.9
2020.04,충북,0.97,63.10,82.252,2241,63.575,53823,94.10,157.8
2020.05,강원,1.02,62.6,76.383,2182,65.633,49714,81.10,155.6
2020.05,경기,0.87,60.8,93.887,21707,71.467,393423,93.0,161.6
2020.05,경남,0.93,60.4,86.020,5980,67.433,111800,91.3,158.0
2020.05,경북,0.99,61.2,79.240,3536,64.267,87716,92.7,155.6
2020.05,광주,0.84,58.7,89.340,3437,69.267,42434,93.10,157.6
2020.05,대구,0.80,55.9,89.147,3950,70.300,72477,95.5,156.4
2020.05,대전,0.81,60.10,85.977,2211,70.667,42376,93.4,158.4
2020.05,부산,0.74,54.6,88.237,4959,70.533,130068,94.0,158.4
2020.05,서울,0.64,59.10,88.147,13931,77.167,276595,92.6,156.4
2020.05,세종,1.28,62.7,81.973,726,75.700,9186,95.9,156.0
2020.05,울산,0.97,57.8,89.297,2489,68.033,34699,96.6,156.4
2020.05,인천,0.81,61.8,90.413,3902,69.033,92365,92.2,159.6
2020.05,전남,1.10,64.3,73.493,2684,60.900,71299,86.2,160.8
2020.05,전북,0.89,59.8,77.387,3860,65.133,66399,88.2,159.6
2020.05,제주,1.00,66.4,96.460,1066,68.833,19639,88.7,155.2
2020.05,충남,1.01,63.2,85.263,2935,61.867,72061,91.9,158.0
2020.05,충북,0.97,64.5,82.183,2244,64.233,53987,93.8,158.8
2020.06,강원,1.01,62.8,76.337,2183,66.142,49970,81.2,156.7
2020.06,경기,0.87,60.6,93.946,21704,72.233,395389,93.10,162.7
2020.06,경남,0.93,61.10,86.153,5982,68.092,112335,91.8,159.1
2020.06,경북,0.99,61.3,79.248,3538,65.208,88272,92.5,156.7
2020.06,광주,0.85,59.2,89.308,3436,69.808,42623,93.3,158.6
2020.06,대구,0.80,56.9,89.211,3952,71.400,72889,95.2,157.7
2020.06,대전,0.81,60.5,85.943,2214,71.283,42542,93.3,159.6
2020.06,부산,0.74,55.4,88.238,4964,71.392,130634,94.3,159.6
2020.06,서울,0.64,59.2,88.206,13916,77.708,277439,92.7,157.7
2020.06,세종,1.28,64.2,81.932,735,76.375,9235,95.10,157.2
2020.06,울산,0.97,57.7,89.373,2486,68.742,34775,96.7,157.4
2020.06,인천,0.81,61.6,90.449,3901,69.642,92700,92.4,160.8
2020.06,전남,1.09,65.0,73.492,2683,61.600,71598,86.2,161.7
2020.06,전북,0.88,60.7,77.388,3862,65.717,66493,88.4,160.5
2020.06,제주,0.99,65.6,96.297,1069,69.317,19690,88.6,156.8
2020.06,충남,1.00,64.0,85.249,2934,62.533,72416,91.8,159.1
2020.06,충북,0.97,64.7,82.114,2247,64.892,54151,93.5,159.8
2020.07,강원,1.01,62.3,76.290,2184,66.650,50227,81.3,157.8
2020.07,경기,0.87,60.4,94.005,21702,73.000,397356,93.3,163.8
2020.07,경남,0.92,61.10,86.285,5984,68.750,112871,92.2,160.2
2020.07,경북,0.98,62.3,79.255,3540,66.150,88828,92.3,157.8
2020.07,광주,0.85,58.7,89.275,3436,70.350,42812,93.6,159.6
2020.07,대구,0.80,57.10,89.275,3954,72.500,73301,95.0,159.0
2020.07,대전,0.81,60.6,85.910,2218,71.900,42708,93.10,160.8
2020.07,부산,0.74,55.6,88.240,4969,72.250,131199,94.5,160.8
2020.07,서울,0.63,59.5,88.265,13900,78.250,278284,92.8,159.0
2020.07,세종,1.28,64.10,81.890,744,77.050,9284,94.2,158.4
2020.07,울산,0.96,58.3,89.450,2482,69.450,34852,96.9,158.4
2020.07,인천,0.80,61.8,90.485,3900,70.250,93034,92.7,162.0
2020.07,전남,1.08,64.5,73.490,2682,62.300,71897,86.3,162.6
2020.07,전북,0.88,60.9,77.390,3864,66.300,66587,88.5,161.4
2020.07,제주,0.99,66.8,96.135,1073,69.800,19740,88.5,158.4
2020.07,충남,1.00,64.2,85.235,2932,63.200,72770,91.7,160.2
2020.07,충북,0.97,64.5,82.045,2250,65.550,54314,93.2,160.8
2020.08,강원,1.00,62.7,76.243,2184,67.158,50484,81.4,158.9
2020.08,경기,0.86,60.0,94.064,21700,73.767,399323,93.5,164.9
2020.08,경남,0.92,61.10,86.417,5985,69.408,113407,92.7,161.3
2020.08,경북,0.98,62.10,79.262,3542,67.092,89383,92.2,158.9
2020.08,광주,0.86,58.6,89.242,3436,70.892,43002,93.9,160.6
2020.08,대구,0.79,57.6,89.339,3957,73.600,73713,94.8,160.3
2020.08,대전,0.81,61.2,85.877,2221,72.517,42873,92.9,162.0
2020.08,부산,0.74,55.8,88.242,4974,73.108,131764,94.8,162.0
2020.08,서울,0.63,59.6,88.324,13885,78.792,279128,92.8,160.3
2020.08,세종,1.28,64.3,81.848,754,77.725,9332,93.4,159.6
2020.08,울산,0.96,58.2,89.527,2478,70.158,34928,97.10,159.4
2020.08,인천,0.80,61.9,90.521,3900,70.858,93368,92.9,163.2
2020.08,전남,1.07,64.5,73.488,2681,63.000,72196,86.3,163.5
2020.08,전북,0.87,60.6,77.392,3866,66.883,66681,88.7,162.3
2020.08,제주,0.98,67.2,95.972,1077,70.283,19790,88.3,160.0
2020.08,충남,0.99,64.0,85.221,2931,63.867,73124,91.6,161.3
2020.08,충북,0.96,63.7,81.976,2253,66.208,54478,93.0,161.8
2020.09,강원,1.00,62.10,76.197,2185,67.667,50740,81.5,160.0
2020.09,경기,0.86,60.0,94.123,21697,74.533,401289,93.6,166.0
2020.09,경남,0.92,60.6,86.550,5987,70.067,113942,93.10,162.4
2020.09,경북,0.98,62.0,79.270,3544,68.033,89939,92.0,160.0
2020.09,광주,0.87,58.8,89.210,3435,71.433,43191,94.10,161.6
2020.09,대구,0.79,57.7,89.403,3959,74.700,74125,94.5,161.6
2020.09,대전,0.81,61.10,85.843,2224,73.133,43039,92.8,163.2
2020.09,부산,0.73,55.8,88.243,4979,73.967,132330,95.10,163.2
2020.09,서울,0.63,58.9,88.383,13870,79.333,279972,92.9,161.6
2020.09,세종,1.28,64.10,81.807,763,78.400,9381,92.6,160.8
2020.09,울산,0.95,58.6,89.603,2475,70.867,35004,97.2,160.4
2020.09,인천,0.80,61.3,90.557,3899,71.467,93703,93.10,164.4
2020.09,전남,1.06,64.5,73.487,2680,63.700,72495,86.4,164.4
2020.09,전북,0.87,61.2,77.393,3868,67.467,66775,88.9,163.2
2020.09,제주,0.97,67.5,95.810,1080,70.767,19841,88.2,161.6
2020.09,충남,0.98,63.9,85.207,2930,64.533,73479,91.5,162.4
2020.09,충북,0.96,63.7,81.907,2256,66.867,54642,92.7,162.8
2020.10,강원,0.99,62.4,76.150,2186,68.175,50997,81.7,161.1
2020.10,경기,0.86,60.10,94.183,21695,75.300,403256,93.8,167.1
2020.10,경남,0.91,60.8,86.683,5989,70.725,114478,93.5,163.5
2020.10,경북,0.98,62.0,79.278,3546,68.975,90495,91.9,161.1
2020.10,광주,0.87,58.7,89.177,3434,71.975,43381,94.4,162.6
2020.10,대구,0.79,57.7,89.468,3961,75.800,74536,94.2,162.9
2020.10,대전,0.81,61.5,85.810,2227,73.750,43205,92.6,164.4
2020.10,부산,0.73,56.10,88.245,4984,74.825,132895,95.3,164.4
2020.10,서울,0.63,59.2,88.442,13855,79.875,280817,93.0,162.9
2020.10,세종,1.28,63.0,81.765,772,79.075,9429,91.8,162.0
2020.10,울산,0.95,58.10,89.680,2472,71.575,35080,97.4,161.4
2020.10,인천,0.79,61.3,90.593,3899,72.075,94038,93.3,165.6
2020.10,전남,1.05,64.9,73.485,2680,64.400,72794,86.5,165.3
2020.10,전북,0.86,61.6,77.395,3870,68.050,66870,89.10,164.1
2020.10,제주,0.97,67.5,95.647,1084,71.250,19892,88.10,163.2
2020.10,충남,0.98,64.7,85.192,2929,65.200,73833,91.4,163.5
2020.10,충북,0.96,63.10,81.837,2259,67.525,54806,92.4,163.8
2020.11,강원,0.99,62.10,76.103,2186,68.683,51254,81.8,162.2
2020.11,경기,0.86,60.4,94.242,21693,76.067,405223,94.0,168.2
2020.11,경남,0.91,61.2,86.815,5991,71.383,115014,94.0,164.6
2020.11,경북,0.97,62.3,79.285,3547,69.917,91050,91.7,162.2
2020.11,광주,0.88,58.2,89.145,3434,72.517,43570,94.7,163.6
2020.11,대구,0.79,58.3,89.532,3964,76.900,74948,94.0,164.2
2020.11,대전,0.81,62.0,85.777,2230,74.367,43371,92.4,165.6
2020.11,부산,0.73,56.4,88.247,4990,75.683,133460,95.6,165.6
2020.11,서울,0.63,59.8,88.502,13840,80.417,281661,93.0,164.2
2020.11,세종,1.28,62.6,81.723,782,79.750,9478,91.0,163.2
2020.11,울산,0.95,58.3,89.757,2468,72.283,35156,97.6,162.4
2020.11,인천,0.79,61.8,90.628,3898,72.683,94372,93.5,166.8
2020.11,전남,1.04,64.7,73.483,2679,65.100,73094,86.5,166.2
2020.11,전북,0.86,62.2,77.397,3871,68.633,66964,89.3,165.0
2020.11,제주,0.96,69.2,95.485,1088,71.733,19942,88.0,164.8
2020.11,충남,0.97,63.2,85.178,2928,65.867,74187,91.3,164.6
2020.11,충북,0.95,63.8,81.768,2262,68.183,54970,92.10,164.8
2020.12,강원,0.98,55.5,76.057,2187,69.192,51510,81.9,163.3
2020.12,경기,0.86,59.10,94.301,21690,76.833,407189,94.10,169.3
2020.12,경남,0.91,59.0,86.947,5993,72.042,115549,94.5,165.7
2020.12,경북,0.97,59.7,79.292,3549,70.858,91606,91.6,163.3
2020.12,광주,0.89,58.8,89.112,3434,73.058,43760,94.9,164.6
2020.12,대구,0.79,57.5,89.596,3966,78.000,75360,93.8,165.5
2020.12,대전,0.81,60.6,85.743,2234,74.983,43537,92.3,166.8
2020.12,부산,0.73,55.5,88.248,4995,76.542,134026,95.8,166.8
2020.12,서울,0.63,58.8,88.561,13824,80.958,282506,93.10,165.5
2020.12,세종,1.28,60.8,81.682,791,80.425,9526,90.2,164.4
