시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간,어린이집,이동인구수,인구밀집도,주택유형별,주택규모별,ratio
2019.01,11,0.72,58.7,89.78,14044.0,80.0,284068.0,92.2,2058.0,5698.0,-94.0,15926.9,1,0,96.329
2019.01,11,0.72,58.7,89.78,14044.0,80.0,284068.0,92.2,2058.0,5698.0,-94.0,15926.9,1,1,96.586
2019.01,11,0.72,58.7,89.78,14044.0,80.0,284068.0,92.2,2058.0,5698.0,-94.0,15926.9,1,2,96.985
2019.01,11,0.72,58.7,89.78,14044.0,80.0,284068.0,92.2,2058.0,5698.0,-94.0,15926.9,1,3,96.57
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,0,0,95.985
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,0,1,89.745
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,0,2,92.034
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,0,3,93.556
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,0,4,93.268
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,0,5,92.783
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,1,0,96.248
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,1,1,96.527
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,1,2,96.928
2019.02,11,0.71,58.4,89.624,14040.0,79.583,283164.0,92.2,1899.1,5670.667,3034.0,15919.575,1,3,96.434
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,0,0,95.708
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,0,1,89.325
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,0,2,91.666
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,0,3,93.195
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,0,4,92.934
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,0,5,92.504
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,1,0,96.171
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,1,1,96.434
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,1,2,96.806
2019.03,11,0.7,58.7,89.468,14035.0,79.167,282260.0,92.2,1740.2,5643.333,-1650.0,15912.25,1,3,96.346
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,0,0,95.493
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,0,1,88.899
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,0,2,91.397
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,0,3,92.795
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,0,4,92.674
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,0,5,92.206
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,1,0,96.093
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,1,1,96.373
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,1,2,96.74
2019.04,11,0.7,59.6,89.312,14031.0,78.75,281355.0,92.2,1581.3,5616.0,-4738.0,15904.925,1,3,96.229
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,0,0,95.406
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,0,1,88.7
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,0,2,91.195
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,0,3,92.613
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,0,4,92.54
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,0,5,92.041
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,1,0,96.019
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,1,1,96.274
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,1,2,96.633
2019.05,11,0.69,60.3,89.157,14027.0,78.333,280451.0,92.2,1422.4,5588.667,-6328.0,15897.6,1,3,96.072
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,0,0,95.187
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,0,1,88.596
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,0,2,91.136
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,0,3,92.603
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,0,4,92.462
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,0,5,92.001
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,1,0,95.945
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,1,1,96.194
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,1,2,96.5
2019.06,11,0.69,60.6,89.001,14022.0,77.917,279547.0,92.2,1263.5,5561.333,-6105.0,15890.275,1,3,95.956
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,0,0,95.048
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,0,1,88.678
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,0,2,91.21
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,0,3,92.745
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,0,4,92.534
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,0,5,92.051
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,1,0,95.919
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,1,1,96.132
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,1,2,96.458
2019.07,11,0.68,60.8,88.845,14018.0,77.5,278642.0,92.2,1104.6,5534.0,-7077.0,15882.95,1,3,95.954
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,0,0,95.111
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,0,1,88.83
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,0,2,91.351
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,0,3,92.852
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,0,4,92.648
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,0,5,92.122
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,1,0,95.962
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,1,1,96.119
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,1,2,96.465
2019.08,11,0.67,60.6,88.689,14014.0,77.083,277738.0,92.3,945.7,5506.667,-7410.0,15875.625,1,3,95.985
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,0,0,95.125
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,0,1,89.039
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,0,2,91.519
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,0,3,92.877
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,0,4,92.814
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,0,5,92.341
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,1,0,96.043
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,1,1,96.126
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,1,2,96.489
2019.09,11,0.67,60.8,88.533,14009.0,76.667,276834.0,92.3,786.8,5479.333,-5466.0,15868.3,1,3,96.01
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,0,0,95.381
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,0,1,89.588
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,0,2,92.077
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,0,3,93.405
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,0,4,93.438
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,0,5,92.899
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,1,0,96.165
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,1,1,96.276
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,1,2,96.626
2019.1,11,0.66,60.7,88.377,14005.0,76.25,275930.0,92.3,627.9,5452.0,-5060.0,15860.975,1,3,96.171
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,0,0,95.743
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,0,1,90.248
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,0,2,92.742
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,0,3,93.932
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,0,4,94.082
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,0,5,93.5
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,1,0,96.338
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,1,1,96.468
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,1,2,96.819
2019.11,11,0.65,60.5,88.222,14001.0,75.833,275026.0,92.3,469.0,5424.667,-4708.0,15853.65,1,3,96.496
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,0,0,96.396
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,0,1,91.418
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,0,2,93.92
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,0,3,95.291
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,0,4,95.103
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,0,5,94.981
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,1,0,96.728
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,1,1,96.795
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,1,2,97.134
2019.12,11,0.65,60.4,88.066,13996.0,75.417,274121.0,92.3,310.1,5397.333,-3986.0,15846.325,1,3,96.902
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,0,0,96.688
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,0,1,91.91
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,0,2,94.344
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,0,3,95.683
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,0,4,95.509
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,0,5,95.236
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,1,0,96.851
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,1,1,96.904
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,1,2,97.275
2020.01,11,0.64,60.0,87.91,13992.0,75.0,273217.0,92.3,151.2,5370.0,3946.0,15839.0,1,3,97.127
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,0,0,96.731
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,0,1,92.133
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,0,2,94.453
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,0,3,95.764
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,0,4,95.531
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,0,5,95.156
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,1,0,96.969
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,1,1,97.015
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,1,2,97.401
2020.02,11,0.64,60.1,87.969,13977.0,75.542,274061.0,92.4,152.5,5343.25,3305.0,15823.258,1,3,97.202
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,0,0,96.848
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,0,1,92.334
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,0,2,94.545
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,0,3,95.817
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,0,4,95.55
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,0,5,95.052
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,1,0,97.072
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,1,1,97.124
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,1,2,97.481
2020.03,11,0.64,59.0,88.028,13962.0,76.083,274906.0,92.5,153.8,5316.5,-3404.0,15807.517,1,3,97.259
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,0,0,96.724
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,0,1,92.369
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,0,2,94.454
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,0,3,95.666
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,0,4,95.37
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,0,5,94.617
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,1,0,97.094
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,1,1,97.119
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,1,2,97.503
2020.04,11,0.64,58.6,88.088,13946.0,76.625,275750.0,92.5,155.1,5289.75,-7117.0,15791.775,1,3,97.249
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,0,0,96.57
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,0,1,92.23
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,0,2,94.266
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,0,3,95.567
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,0,4,95.117
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,0,5,94.157
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,1,0,97.084
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,1,1,97.082
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,1,2,97.491
2020.05,11,0.64,59.1,88.147,13931.0,77.167,276595.0,92.6,156.4,5263.0,-2709.0,15776.033,1,3,97.249
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,0,96.594
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,1,92.39
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,2,94.43
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,3,95.603
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,4,95.178
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,0,5,94.164
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,0,97.141
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,1,97.129
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,2,97.55
2020.06,11,0.64,59.2,88.206,13916.0,77.708,277439.0,92.7,157.7,5236.25,-3932.0,15760.292,1,3,97.308
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,0,97.142
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,1,93.752
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,2,95.525
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,3,96.569
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,4,96.004
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,0,5,95.018
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,0,97.257
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,1,97.297
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,2,97.682
2020.07,11,0.63,59.5,88.265,13900.0,78.25,278284.0,92.8,159.0,5209.5,-5919.0,15744.55,1,3,97.462
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,0,97.426
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,1,94.527
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,2,96.031
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,3,96.814
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,4,96.405
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,0,5,95.33
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,0,97.465
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,1,97.546
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,2,97.901
2020.08,11,0.63,59.6,88.324,13885.0,78.792,279128.0,92.8,160.3,5182.75,-8044.0,15728.808,1,3,97.608
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,0,97.658
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,1,94.923
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,2,96.322
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,3,96.922
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,4,96.584
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,0,5,95.502
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,0,97.643
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,1,97.743
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,2,98.072
2020.09,11,0.63,58.9,88.383,13870.0,79.333,279972.0,92.9,161.6,5156.0,-10044.0,15713.067,1,3,97.748
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,0,97.682
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,1,95.125
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,2,96.411
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,3,97.055
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,4,96.644
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,0,5,95.57
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,1,0,97.798
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,1,1,97.904
2020.1,11,0.63,59.2,88.442,13855.0,79.875,280817.0,93.0,162.9,5129.25,-10312.0,15697.325,1,2,98.178
