시점,사설학원수,지역별
2020.04,3858.500,전북
2020.05,3860.333,전북
2020.06,3862.167,전북
2020.07,3864.000,전북
2020.08,3865.833,전북
2020.09,3867.667,전북
2020.10,3869.500,전북
2020.11,3871.333,전북
2020.12,3873.167,전북
2021.01,3875.000,전북
2021.02,3882.167,전북
2021.03,3889.333,전북
2021.04,3896.500,전북
2021.05,3903.667,전북
2021.06,3910.833,전북
2021.07,3918.000,전북
2021.08,3925.167,전북
2021.09,3932.333,전북
2021.10,3939.500,전북
2021.11,3946.667,전북
2021.12,3953.833,전북
2022.01,3961.000,전북
2022.02,3959.917,전북
2022.03,3958.833,전북
2022.04,3957.750,전북
2022.05,3956.667,전북
2022.06,3955.583,전북
2022.07,3954.500,전북
2022.08,3953.417,전북
2022.09,3952.333,전북
2022.10,3951.250,전북
2022.11,3950.167,전북
2022.12,3949.083,전북
2023.01,3948.000,전북
2003.01,760.000,제주
2003.02,760.917,제주
2003.03,761.833,제주
2003.04,762.750,제주
2003.05,763.667,제주
2003.06,764.583,제주
2003.07,765.500,제주
2003.08,766.417,제주
2003.09,767.333,제주
2003.10,768.250,제주
2003.11,769.167,제주
2003.12,770.083,제주
2004.01,771.000,제주
2004.02,776.583,제주
2004.03,782.167,제주
2004.04,787.750,제주
2004.05,793.333,제주
2004.06,798.917,제주
2004.07,804.500,제주
2004.08,810.083,제주
2004.09,815.667,제주
2004.10,821.250,제주
2004.11,826.833,제주
2004.12,832.417,제주
2005.01,838.000,제주
2005.02,843.000,제주
2005.03,848.000,제주
2005.04,853.000,제주
2005.05,858.000,제주
2005.06,863.000,제주
2005.07,868.000,제주
2005.08,873.000,제주
2005.09,878.000,제주
2005.10,883.000,제주
2005.11,888.000,제주
2005.12,893.000,제주
2006.01,898.000,제주
2006.02,900.417,제주
2006.03,902.833,제주
2006.04,905.250,제주
2006.05,907.667,제주
2006.06,910.083,제주
2006.07,912.500,제주
2006.08,914.917,제주
2006.09,917.333,제주
2006.10,919.750,제주
2006.11,922.167,제주
2006.12,924.583,제주
2007.01,927.000,제주
2007.02,927.750,제주
2007.03,928.500,제주
2007.04,929.250,제주
2007.05,930.000,제주
2007.06,930.750,제주
2007.07,931.500,제주
2007.08,932.250,제주
2007.09,933.000,제주
2007.10,933.750,제주
2007.11,934.500,제주
2007.12,935.250,제주
2008.01,936.000,제주
2008.02,935.917,제주
2008.03,935.833,제주
2008.04,935.750,제주
2008.05,935.667,제주
2008.06,935.583,제주
2008.07,935.500,제주
2008.08,935.417,제주
2008.09,935.333,제주
2008.10,935.250,제주
2008.11,935.167,제주
2008.12,935.083,제주
2009.01,935.000,제주
2009.02,939.917,제주
2009.03,944.833,제주
2009.04,949.750,제주
2009.05,954.667,제주
2009.06,959.583,제주
2009.07,964.500,제주
2009.08,969.417,제주
2009.09,974.333,제주
2009.10,979.250,제주
2009.11,984.167,제주
2009.12,989.083,제주
2010.01,994.000,제주
2010.02,990.917,제주
2010.03,987.833,제주
2010.04,984.750,제주
2010.05,981.667,제주
2010.06,978.583,제주
2010.07,975.500,제주
2010.08,972.417,제주
2010.09,969.333,제주
2010.10,966.250,제주
2010.11,963.167,제주
2010.12,960.083,제주
2011.01,957.000,제주
2011.02,958.917,제주
2011.03,960.833,제주
2011.04,962.750,제주
2011.05,964.667,제주
2011.06,966.583,제주
2011.07,968.500,제주
2011.08,970.417,제주
2011.09,972.333,제주
2011.10,974.250,제주
2011.11,976.167,제주
2011.12,978.083,제주
2012.01,980.000,제주
2012.02,979.833,제주
2012.03,979.667,제주
2012.04,979.500,제주
2012.05,979.333,제주
2012.06,979.167,제주
2012.07,979.000,제주
2012.08,978.833,제주
2012.09,978.667,제주
2012.10,978.500,제주
2012.11,978.333,제주
2012.12,978.167,제주
2013.01,978.000,제주
2013.02,979.750,제주
2013.03,981.500,제주
2013.04,983.250,제주
2013.05,985.000,제주
2013.06,986.750,제주
2013.07,988.500,제주
2013.08,990.250,제주
2013.09,992.000,제주
2013.10,993.750,제주
2013.11,995.500,제주
2013.12,997.250,제주
2014.01,999.000,제주
2014.02,999.583,제주
2014.03,1000.167,제주
2014.04,1000.750,제주
2014.05,1001.333,제주
2014.06,1001.917,제주
2014.07,1002.500,제주
2014.08,1003.083,제주
2014.09,1003.667,제주
2014.10,1004.250,제주
2014.11,1004.833,제주
2014.12,1005.417,제주
2015.01,1006.000,제주
2015.02,1005.167,제주
2015.03,1004.333,제주
2015.04,1003.500,제주
2015.05,1002.667,제주
2015.06,1001.833,제주
2015.07,1001.000,제주
2015.08,1000.167,제주
2015.09,999.333,제주
2015.10,998.500,제주
2015.11,997.667,제주
2015.12,996.833,제주
2016.01,996.000,제주
2016.02,995.833,제주
2016.03,995.667,제주
2016.04,995.500,제주
2016.05,995.333,제주
2016.06,995.167,제주
2016.07,995.000,제주
2016.08,994.833,제주
2016.09,994.667,제주
2016.10,994.500,제주
2016.11,994.333,제주
2016.12,994.167,제주
2017.01,994.000,제주
2017.02,995.917,제주
2017.03,997.833,제주
2017.04,999.750,제주
2017.05,1001.667,제주
2017.06,1003.583,제주
2017.07,1005.500,제주
2017.08,1007.417,제주
2017.09,1009.333,제주
2017.10,1011.250,제주
2017.11,1013.167,제주
2017.12,1015.083,제주
2018.01,1017.000,제주
2018.02,1017.750,제주
2018.03,1018.500,제주
2018.04,1019.250,제주
2018.05,1020.000,제주
2018.06,1020.750,제주
2018.07,1021.500,제주
2018.08,1022.250,제주
2018.09,1023.000,제주
2018.10,1023.750,제주
2018.11,1024.500,제주
2018.12,1025.250,제주
2019.01,1026.000,제주
2019.02,1028.083,제주
2019.03,1030.167,제주
2019.04,1032.250,제주
2019.05,1034.333,제주
2019.06,1036.417,제주
2019.07,1038.500,제주
2019.08,1040.583,제주
2019.09,1042.667,제주
2019.10,1044.750,제주
2019.11,1046.833,제주
2019.12,1048.917,제주
2020.01,1051.000,제주
2020.02,1054.667,제주
2020.03,1058.333,제주
2020.04,1062.000,제주
2020.05,1065.667,제주
2020.06,1069.333,제주
2020.07,1073.000,제주
2020.08,1076.667,제주
2020.09,1080.333,제주
2020.10,1084.000,제주
2020.11,1087.667,제주
2020.12,1091.333,제주
2021.01,1095.000,제주
2021.02,1101.000,제주
2021.03,1107.000,제주
2021.04,1113.000,제주
2021.05,1119.000,제주
2021.06,1125.000,제주
2021.07,1131.000,제주
2021.08,1137.000,제주
2021.09,1143.000,제주
2021.10,1149.000,제주
2021.11,1155.000,제주
2021.12,1161.000,제주
2022.01,1167.000,제주
2022.02,1170.750,제주
2022.03,1174.500,제주
2022.04,1178.250,제주
2022.05,1182.000,제주
2022.06,1185.750,제주
2022.07,1189.500,제주
2022.08,1193.250,제주
2022.09,1197.000,제주
2022.10,1200.750,제주
2022.11,1204.500,제주
2022.12,1208.250,제주
2023.01,1212.000,제주
2003.01,2460.000,충남
2003.02,2452.667,충남
2003.03,2445.333,충남
2003.04,2438.000,충남
2003.05,2430.667,충남
2003.06,2423.333,충남
2003.07,2416.000,충남
2003.08,2408.667,충남
2003.09,2401.333,충남
2003.10,2394.000,충남
2003.11,2386.667,충남
2003.12,2379.333,충남
2004.01,2372.000,충남
2004.02,2375.917,충남
2004.03,2379.833,충남
2004.04,2383.750,충남
2004.05,2387.667,충남
2004.06,2391.583,충남
2004.07,2395.500,충남
2004.08,2399.417,충남
2004.09,2403.333,충남
2004.10,2407.250,충남
2004.11,2411.167,충남
2004.12,2415.083,충남
2005.01,2419.000,충남
2005.02,2428.083,충남
2005.03,2437.167,충남
2005.04,2446.250,충남
2005.05,2455.333,충남
2005.06,2464.417,충남
2005.07,2473.500,충남
2005.08,2482.583,충남
2005.09,2491.667,충남
2005.10,2500.750,충남
2005.11,2509.833,충남
2005.12,2518.917,충남
2006.01,2528.000,충남
2006.02,2539.000,충남
2006.03,2550.000,충남
2006.04,2561.000,충남
2006.05,2572.000,충남
2006.06,2583.000,충남
2006.07,2594.000,충남
2006.08,2605.000,충남
2006.09,2616.000,충남
2006.10,2627.000,충남
2006.11,2638.000,충남
2006.12,2649.000,충남
2007.01,2660.000,충남
2007.02,2673.750,충남
2007.03,2687.500,충남
2007.04,2701.250,충남
2007.05,2715.000,충남
2007.06,2728.750,충남
2007.07,2742.500,충남
2007.08,2756.250,충남
2007.09,2770.000,충남
2007.10,2783.750,충남
2007.11,2797.500,충남
2007.12,2811.250,충남
2008.01,2825.000,충남
2008.02,2831.417,충남
2008.03,2837.833,충남
2008.04,2844.250,충남
2008.05,2850.667,충남
2008.06,2857.083,충남
2008.07,2863.500,충남
2008.08,2869.917,충남
2008.09,2876.333,충남
2008.10,2882.750,충남
2008.11,2889.167,충남
2008.12,2895.583,충남
2009.01,2902.000,충남
2009.02,2916.583,충남
2009.03,2931.167,충남
2009.04,2945.750,충남
2009.05,2960.333,충남
2009.06,2974.917,충남
2009.07,2989.500,충남
2009.08,3004.083,충남
2009.09,3018.667,충남
2009.10,3033.250,충남
2009.11,3047.833,충남
2009.12,3062.417,충남
2010.01,3077.000,충남
2010.02,3065.917,충남
2010.03,3054.833,충남
2010.04,3043.750,충남
2010.05,3032.667,충남
2010.06,3021.583,충남
2010.07,3010.500,충남
2010.08,2999.417,충남
2010.09,2988.333,충남
2010.10,2977.250,충남
2010.11,2966.167,충남
2010.12,2955.083,충남
2011.01,2944.000,충남
2011.02,2926.833,충남
2011.03,2909.667,충남
2011.04,2892.500,충남
2011.05,2875.333,충남
2011.06,2858.167,충남
2011.07,2841.000,충남
2011.08,2823.833,충남
2011.09,2806.667,충남
2011.10,2789.500,충남
2011.11,2772.333,충남
2011.12,2755.167,충남
2012.01,2738.000,충남
2012.02,2733.500,충남
2012.03,2729.000,충남
2012.04,2724.500,충남
2012.05,2720.000,충남
2012.06,2715.500,충남
2012.07,2711.000,충남
2012.08,2706.500,충남
2012.09,2702.000,충남
2012.10,2697.500,충남
2012.11,2693.000,충남
2012.12,2688.500,충남
2013.01,2684.000,충남
2013.02,2688.000,충남
2013.03,2692.000,충남
2013.04,2696.000,충남
2013.05,2700.000,충남
2013.06,2704.000,충남
2013.07,2708.000,충남
2013.08,2712.000,충남
2013.09,2716.000,충남
2013.10,2720.000,충남
2013.11,2724.000,충남
2013.12,2728.000,충남
2014.01,2732.000,충남
2014.02,2734.167,충남
2014.03,2736.333,충남
2014.04,2738.500,충남
2014.05,2740.667,충남
2014.06,2742.833,충남
2014.07,2745.000,충남
2014.08,2747.167,충남
2014.09,2749.333,충남
2014.10,2751.500,충남
2014.11,2753.667,충남
2014.12,2755.833,충남
2015.01,2758.000,충남
2015.02,2760.000,충남
2015.03,2762.000,충남
2015.04,2764.000,충남
2015.05,2766.000,충남
2015.06,2768.000,충남
2015.07,2770.000,충남
2015.08,2772.000,충남
2015.09,2774.000,충남
2015.10,2776.000,충남
2015.11,2778.000,충남
2015.12,2780.000,충남
2016.01,2782.000,충남
2016.02,2790.417,충남
2016.03,2798.833,충남
2016.04,2807.250,충남
2016.05,2815.667,충남
2016.06,2824.083,충남
2016.07,2832.500,충남
2016.08,2840.917,충남
2016.09,2849.333,충남
2016.10,2857.750,충남
2016.11,2866.167,충남
2016.12,2874.583,충남
2017.01,2883.000,충남
2017.02,2889.500,충남
2017.03,2896.000,충남
2017.04,2902.500,충남
2017.05,2909.000,충남
2017.06,2915.500,충남
2017.07,2922.000,충남
2017.08,2928.500,충남
2017.09,2935.000,충남
2017.10,2941.500,충남
2017.11,2948.000,충남
2017.12,2954.500,충남
2018.01,2961.000,충남
2018.02,2957.833,충남
2018.03,2954.667,충남
2018.04,2951.500,충남
2018.05,2948.333,충남
2018.06,2945.167,충남
2018.07,2942.000,충남
2018.08,2938.833,충남
2018.09,2935.667,충남
2018.10,2932.500,충남
2018.11,2929.333,충남
2018.12,2926.167,충남
2019.01,2923.000,충남
2019.02,2924.333,충남
2019.03,2925.667,충남
2019.04,2927.000,충남
2019.05,2928.333,충남
2019.06,2929.667,충남
2019.07,2931.000,충남
2019.08,2932.333,충남
2019.09,2933.667,충남
2019.10,2935.000,충남
2019.11,2936.333,충남
2019.12,2937.667,충남
2020.01,2939.000,충남
2020.02,2937.917,충남
2020.03,2936.833,충남
2020.04,2935.750,충남
2020.05,2934.667,충남
2020.06,2933.583,충남
2020.07,2932.500,충남
2020.08,2931.417,충남
2020.09,2930.333,충남
2020.10,2929.250,충남
2020.11,2928.167,충남
2020.12,2927.083,충남
2021.01,2926.000,충남
2021.02,2938.167,충남
2021.03,2950.333,충남
2021.04,2962.500,충남
2021.05,2974.667,충남
2021.06,2986.833,충남
2021.07,2999.000,충남
2021.08,3011.167,충남
2021.09,3023.333,충남
2021.10,3035.500,충남
2021.11,3047.667,충남
2021.12,3059.833,충남
2022.01,3072.000,충남
2022.02,3076.583,충남
2022.03,3081.167,충남
2022.04,3085.750,충남
2022.05,3090.333,충남
2022.06,3094.917,충남
2022.07,3099.500,충남
2022.08,3104.083,충남
2022.09,3108.667,충남
2022.10,3113.250,충남
2022.11,3117.833,충남
2022.12,3122.417,충남
2023.01,3127.000,충남
2003.01,1887.000,충북
2003.02,1882.583,충북
2003.03,1878.167,충북
2003.04,1873.750,충북
2003.05,1869.333,충북
2003.06,1864.917,충북
2003.07,1860.500,충북
2003.08,1856.083,충북
2003.09,1851.667,충북
2003.10,1847.250,충북
2003.11,1842.833,충북
2003.12,1838.417,충북
2004.01,1834.000,충북
2004.02,1852.333,충북
2004.03,1870.667,충북
2004.04,1889.000,충북
2004.05,1907.333,충북
2004.06,1925.667,충북
2004.07,1944.000,충북
2004.08,1962.333,충북
2004.09,1980.667,충북
2004.10,1999.000,충북
2004.11,2017.333,충북
2004.12,2035.667,충북
2005.01,2054.000,충북
2005.02,2062.333,충북
2005.03,2070.667,충북
2005.04,2079.000,충북
2005.05,2087.333,충북
2005.06,2095.667,충북
2005.07,2104.000,충북
2005.08,2112.333,충북
2005.09,2120.667,충북
2005.10,2129.000,충북
2005.11,2137.333,충북
2005.12,2145.667,충북
2006.01,2154.000,충북
2006.02,2159.583,충북
2006.03,2165.167,충북
2006.04,2170.750,충북
2006.05,2176.333,충북
2006.06,2181.917,충북
2006.07,2187.500,충북
2006.08,2193.083,충북
2006.09,2198.667,충북
2006.10,2204.250,충북
2006.11,2209.833,충북
2006.12,2215.417,충북
2007.01,2221.000,충북
2007.02,2225.583,충북
2007.03,2230.167,충북
2007.04,2234.750,충북
2007.05,2239.333,충북
2007.06,2243.917,충북
2007.07,2248.500,충북
2007.08,2253.083,충북
2007.09,2257.667,충북
2007.10,2262.250,충북
2007.11,2266.833,충북
2007.12,2271.417,충북
2008.01,2276.000,충북
2008.02,2285.750,충북
2008.03,2295.500,충북
2008.04,2305.250,충북
2008.05,2315.000,충북
2008.06,2324.750,충북
2008.07,2334.500,충북
2008.08,2344.250,충북
2008.09,2354.000,충북
2008.10,2363.750,충북
2008.11,2373.500,충북
2008.12,2383.250,충북
2009.01,2393.000,충북
2009.02,2401.000,충북
2009.03,2409.000,충북
2009.04,2417.000,충북
2009.05,2425.000,충북
2009.06,2433.000,충북
2009.07,2441.000,충북
2009.08,2449.000,충북
2009.09,2457.000,충북
2009.10,2465.000,충북
2009.11,2473.000,충북
2009.12,2481.000,충북
2010.01,2489.000,충북
2010.02,2484.500,충북
2010.03,2480.000,충북
2010.04,2475.500,충북
2010.05,2471.000,충북
2010.06,2466.500,충북
2010.07,2462.000,충북
2010.08,2457.500,충북
2010.09,2453.000,충북
2010.10,2448.500,충북
2010.11,2444.000,충북
2010.12,2439.500,충북
2011.01,2435.000,충북
2011.02,2431.500,충북
2011.03,2428.000,충북
2011.04,2424.500,충북
2011.05,2421.000,충북
2011.06,2417.500,충북
2011.07,2414.000,충북
2011.08,2410.500,충북
2011.09,2407.000,충북
2011.10,2403.500,충북
2011.11,2400.000,충북
2011.12,2396.500,충북
2012.01,2393.000,충북
2012.02,2390.667,충북
2012.03,2388.333,충북
2012.04,2386.000,충북
2012.05,2383.667,충북
2012.06,2381.333,충북
2012.07,2379.000,충북
2012.08,2376.667,충북
2012.09,2374.333,충북
2012.10,2372.000,충북
2012.11,2369.667,충북
2012.12,2367.333,충북
2013.01,2365.000,충북
2013.02,2363.750,충북
2013.03,2362.500,충북
2013.04,2361.250,충북
2013.05,2360.000,충북
2013.06,2358.750,충북
2013.07,2357.500,충북
2013.08,2356.250,충북
2013.09,2355.000,충북
2013.10,2353.750,충북
2013.11,2352.500,충북
2013.12,2351.250,충북
2014.01,2350.000,충북
2014.02,2349.000,충북
2014.03,2348.000,충북
2014.04,2347.000,충북
2014.05,2346.000,충북
2014.06,2345.000,충북
2014.07,2344.000,충북
2014.08,2343.000,충북
2014.09,2342.000,충북
2014.10,2341.000,충북
2014.11,2340.000,충북
2014.12,2339.000,충북
2015.01,2338.000,충북
2015.02,2336.500,충북
2015.03,2335.000,충북
2015.04,2333.500,충북
2015.05,2332.000,충북
2015.06,2330.500,충북
2015.07,2329.000,충북
2015.08,2327.500,충북
2015.09,2326.000,충북
2015.10,2324.500,충북
2015.11,2323.000,충북
2015.12,2321.500,충북
2016.01,2320.000,충북
2016.02,2318.167,충북
2016.03,2316.333,충북
2016.04,2314.500,충북
2016.05,2312.667,충북
2016.06,2310.833,충북
2016.07,2309.000,충북
2016.08,2307.167,충북
2016.09,2305.333,충북
2016.10,2303.500,충북
2016.11,2301.667,충북
2016.12,2299.833,충북
2017.01,2298.000,충북
2017.02,2293.917,충북
2017.03,2289.833,충북
2017.04,2285.750,충북
2017.05,2281.667,충북
2017.06,2277.583,충북
2017.07,2273.500,충북
2017.08,2269.417,충북
2017.09,2265.333,충북
2017.10,2261.250,충북
2017.11,2257.167,충북
2017.12,2253.083,충북
2018.01,2249.000,충북
2018.02,2247.417,충북
2018.03,2245.833,충북
2018.04,2244.250,충북
2018.05,2242.667,충북
2018.06,2241.083,충북
2018.07,2239.500,충북
2018.08,2237.917,충북
2018.09,2236.333,충북
2018.10,2234.750,충북
2018.11,2233.167,충북
2018.12,2231.583,충북
2019.01,2230.000,충북
2019.02,2230.167,충북
2019.03,2230.333,충북
2019.04,2230.500,충북
2019.05,2230.667,충북
2019.06,2230.833,충북
2019.07,2231.000,충북
2019.08,2231.167,충북
2019.09,2231.333,충북
2019.10,2231.500,충북
2019.11,2231.667,충북
2019.12,2231.833,충북
2020.01,2232.000,충북
2020.02,2235.000,충북
2020.03,2238.000,충북
2020.04,2241.000,충북
2020.05,2244.000,충북
2020.06,2247.000,충북
2020.07,2250.000,충북
2020.08,2253.000,충북
2020.09,2256.000,충북
2020.10,2259.000,충북
2020.11,2262.000,충북
2020.12,2265.000,충북
2021.01,2268.000,충북
2021.02,2277.417,충북
2021.03,2286.833,충북
2021.04,2296.250,충북
2021.05,2305.667,충북
2021.06,2315.083,충북
2021.07,2324.500,충북
2021.08,2333.917,충북
2021.09,2343.333,충북
2021.10,2352.750,충북
2021.11,2362.167,충북
2021.12,2371.583,충북
2022.01,2381.000,충북
2022.02,2388.750,충북
2022.03,2396.500,충북
2022.04,2404.250,충북
2022.05,2412.000,충북
2022.06,2419.750,충북
2022.07,2427.500,충북
2022.08,2435.250,충북
2022.09,2443.000,충북
2022.10,2450.750,충북
2022.11,2458.500,충북
2022.12,2466.250,충북
2023.01,2474.000,충북
